Index,ID,Overall,Position,GeneralPosition,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
15524,138086,59,RM,MF,59.0,58.0,63.0,60.0,58.0,58.0,56.0,58.0,57.0,62.0,48.0,50.0,64.0,74.0,50.0,61.0,76.0,48.0,66.0,54.0,60.0,33.0,62.0,55.0,51.0,63.0,51.0,40.0,35.0,7.0,10.0,12.0,14.0,10.0
15525,209254,59,CAM,MF,56.0,51.0,37.0,56.0,47.0,61.0,56.0,57.0,43.0,58.0,82.0,84.0,83.0,56.0,76.0,66.0,32.0,74.0,60.0,57.0,54.0,57.0,49.0,57.0,45.0,52.0,46.0,52.0,48.0,8.0,6.0,7.0,13.0,13.0
15526,198761,59,ST,FW,50.0,57.0,49.0,44.0,63.0,54.0,55.0,42.0,35.0,59.0,68.0,66.0,68.0,69.0,55.0,55.0,61.0,73.0,67.0,45.0,68.0,20.0,62.0,54.0,62.0,41.0,30.0,18.0,16.0,16.0,13.0,14.0,9.0,11.0
15527,236905,59,CAM,MF,52.0,43.0,40.0,62.0,47.0,61.0,56.0,54.0,56.0,65.0,70.0,71.0,76.0,52.0,67.0,49.0,54.0,54.0,52.0,48.0,44.0,29.0,47.0,57.0,62.0,49.0,27.0,24.0,31.0,9.0,7.0,12.0,12.0,9.0
15528,242539,59,LS,FW,53.0,58.0,54.0,61.0,48.0,60.0,45.0,36.0,55.0,56.0,60.0,65.0,67.0,48.0,64.0,59.0,71.0,66.0,67.0,53.0,70.0,31.0,58.0,50.0,40.0,48.0,30.0,37.0,35.0,8.0,9.0,10.0,5.0,6.0
15529,224620,59,CM,MF,42.0,42.0,50.0,60.0,33.0,57.0,36.0,41.0,57.0,58.0,63.0,71.0,64.0,60.0,74.0,59.0,61.0,72.0,47.0,49.0,61.0,48.0,59.0,57.0,40.0,54.0,52.0,56.0,47.0,13.0,8.0,10.0,8.0,10.0
15530,214896,59,LS,FW,52.0,59.0,59.0,51.0,43.0,59.0,57.0,33.0,39.0,61.0,56.0,66.0,66.0,53.0,67.0,62.0,83.0,39.0,65.0,56.0,31.0,14.0,57.0,52.0,60.0,46.0,47.0,30.0,19.0,14.0,8.0,10.0,9.0,7.0
15531,225136,59,GK,GK,15.0,9.0,12.0,24.0,20.0,13.0,17.0,14.0,25.0,22.0,47.0,46.0,37.0,41.0,58.0,30.0,55.0,22.0,66.0,17.0,20.0,11.0,12.0,11.0,21.0,30.0,12.0,18.0,15.0,62.0,57.0,56.0,58.0,64.0
15532,235632,59,CDM,MF,39.0,34.0,54.0,65.0,40.0,56.0,37.0,34.0,63.0,64.0,66.0,54.0,59.0,54.0,49.0,55.0,65.0,58.0,75.0,33.0,59.0,52.0,50.0,44.0,48.0,49.0,42.0,62.0,60.0,9.0,14.0,13.0,11.0,13.0
15533,238449,59,CDM,MF,40.0,39.0,56.0,58.0,32.0,53.0,40.0,40.0,54.0,54.0,63.0,69.0,52.0,54.0,49.0,63.0,65.0,70.0,79.0,53.0,66.0,55.0,37.0,55.0,45.0,53.0,53.0,58.0,54.0,14.0,9.0,13.0,14.0,11.0
15534,237682,59,CAM,MF,53.0,52.0,42.0,63.0,41.0,56.0,52.0,55.0,59.0,59.0,63.0,62.0,68.0,55.0,75.0,61.0,55.0,62.0,56.0,57.0,55.0,31.0,60.0,53.0,64.0,52.0,25.0,32.0,35.0,14.0,13.0,11.0,8.0,11.0
15535,241010,59,CB,DF,31.0,20.0,42.0,52.0,22.0,45.0,27.0,23.0,48.0,48.0,63.0,60.0,40.0,61.0,55.0,39.0,76.0,64.0,68.0,21.0,55.0,62.0,30.0,35.0,35.0,59.0,45.0,64.0,64.0,5.0,9.0,8.0,14.0,12.0
15536,242034,59,LM,MF,62.0,56.0,41.0,53.0,53.0,64.0,53.0,47.0,49.0,61.0,70.0,65.0,52.0,43.0,76.0,64.0,37.0,66.0,41.0,48.0,32.0,19.0,53.0,49.0,65.0,49.0,37.0,58.0,54.0,7.0,14.0,7.0,8.0,8.0
15537,189810,59,CM,MF,56.0,50.0,49.0,61.0,49.0,52.0,59.0,63.0,59.0,59.0,62.0,55.0,68.0,52.0,72.0,62.0,74.0,84.0,69.0,64.0,55.0,52.0,48.0,55.0,60.0,62.0,49.0,52.0,51.0,6.0,14.0,11.0,9.0,13.0
15538,231028,59,GK,GK,11.0,13.0,18.0,27.0,13.0,12.0,18.0,12.0,22.0,25.0,40.0,33.0,33.0,56.0,28.0,23.0,47.0,20.0,39.0,17.0,20.0,6.0,6.0,22.0,26.0,27.0,11.0,19.0,14.0,59.0,57.0,58.0,59.0,58.0
15539,240756,59,CAM,MF,53.0,46.0,40.0,56.0,45.0,67.0,41.0,43.0,47.0,59.0,75.0,67.0,79.0,54.0,78.0,57.0,56.0,46.0,45.0,43.0,40.0,21.0,54.0,56.0,47.0,42.0,26.0,21.0,26.0,8.0,14.0,5.0,9.0,7.0
15540,244084,59,CB,DF,20.0,16.0,56.0,50.0,24.0,22.0,22.0,23.0,20.0,48.0,61.0,64.0,56.0,53.0,57.0,38.0,83.0,53.0,70.0,22.0,45.0,54.0,28.0,31.0,36.0,42.0,58.0,65.0,57.0,13.0,13.0,11.0,9.0,8.0
15541,245364,59,LM,MF,52.0,56.0,37.0,55.0,56.0,67.0,57.0,52.0,42.0,65.0,72.0,70.0,71.0,45.0,69.0,61.0,71.0,58.0,47.0,59.0,35.0,25.0,47.0,50.0,54.0,46.0,27.0,22.0,21.0,7.0,8.0,7.0,9.0,7.0
15542,243573,59,GK,GK,12.0,7.0,12.0,19.0,5.0,7.0,10.0,14.0,24.0,15.0,31.0,28.0,39.0,58.0,31.0,20.0,46.0,20.0,40.0,6.0,23.0,9.0,6.0,32.0,19.0,43.0,10.0,14.0,12.0,60.0,54.0,56.0,57.0,63.0
15543,222582,59,LB,DF,22.0,18.0,68.0,42.0,24.0,24.0,23.0,25.0,27.0,40.0,57.0,53.0,58.0,52.0,61.0,32.0,70.0,70.0,78.0,21.0,52.0,60.0,48.0,35.0,38.0,55.0,51.0,58.0,56.0,6.0,12.0,7.0,7.0,10.0
15544,236406,59,GK,GK,10.0,6.0,11.0,16.0,7.0,9.0,13.0,14.0,21.0,10.0,27.0,24.0,32.0,49.0,25.0,22.0,38.0,17.0,69.0,9.0,18.0,6.0,6.0,22.0,13.0,27.0,10.0,11.0,12.0,60.0,58.0,48.0,58.0,61.0
15545,244854,59,RM,MF,62.0,57.0,44.0,59.0,62.0,53.0,59.0,42.0,58.0,61.0,70.0,72.0,52.0,49.0,81.0,68.0,48.0,53.0,43.0,46.0,31.0,25.0,54.0,51.0,60.0,55.0,29.0,35.0,31.0,12.0,7.0,6.0,7.0,6.0
15546,231031,59,ST,FW,40.0,68.0,60.0,45.0,50.0,54.0,43.0,32.0,38.0,56.0,66.0,69.0,71.0,58.0,69.0,56.0,60.0,55.0,60.0,58.0,32.0,17.0,50.0,47.0,68.0,50.0,27.0,16.0,17.0,14.0,6.0,13.0,9.0,13.0
15547,242039,59,CM,MF,54.0,44.0,34.0,67.0,56.0,57.0,66.0,46.0,62.0,59.0,67.0,59.0,74.0,56.0,77.0,55.0,52.0,48.0,40.0,48.0,39.0,48.0,62.0,65.0,47.0,54.0,40.0,38.0,35.0,11.0,11.0,8.0,6.0,14.0
15548,244087,59,CAM,MF,39.0,60.0,47.0,63.0,49.0,62.0,48.0,32.0,44.0,59.0,67.0,55.0,67.0,49.0,67.0,61.0,53.0,52.0,59.0,53.0,41.0,33.0,55.0,56.0,52.0,40.0,30.0,36.0,35.0,13.0,10.0,15.0,11.0,11.0
15549,206200,59,LM,MF,53.0,53.0,48.0,52.0,45.0,56.0,53.0,30.0,47.0,55.0,85.0,84.0,79.0,51.0,66.0,51.0,57.0,77.0,61.0,45.0,43.0,23.0,52.0,52.0,56.0,48.0,28.0,32.0,28.0,16.0,13.0,15.0,7.0,9.0
15550,231033,59,LB,DF,59.0,35.0,49.0,42.0,36.0,61.0,39.0,42.0,49.0,47.0,61.0,76.0,56.0,63.0,69.0,37.0,54.0,53.0,51.0,36.0,56.0,62.0,54.0,43.0,42.0,41.0,61.0,59.0,60.0,15.0,12.0,5.0,10.0,11.0
15551,232825,59,CAM,MF,47.0,44.0,47.0,64.0,45.0,58.0,49.0,36.0,53.0,65.0,54.0,58.0,61.0,60.0,64.0,52.0,35.0,51.0,52.0,37.0,44.0,24.0,64.0,53.0,44.0,60.0,45.0,33.0,32.0,15.0,14.0,13.0,8.0,9.0
15552,239993,59,GK,GK,13.0,17.0,13.0,19.0,20.0,12.0,10.0,11.0,19.0,21.0,51.0,52.0,55.0,44.0,39.0,23.0,45.0,45.0,69.0,20.0,17.0,20.0,15.0,25.0,15.0,39.0,12.0,10.0,12.0,59.0,58.0,53.0,59.0,63.0
15553,242553,59,RB,DF,50.0,46.0,41.0,58.0,43.0,53.0,51.0,39.0,47.0,51.0,79.0,78.0,66.0,54.0,71.0,54.0,71.0,70.0,58.0,42.0,56.0,51.0,51.0,41.0,44.0,53.0,54.0,59.0,54.0,12.0,10.0,10.0,11.0,14.0
15554,245369,59,CB,DF,33.0,26.0,60.0,38.0,32.0,28.0,26.0,32.0,33.0,35.0,62.0,58.0,41.0,48.0,43.0,41.0,69.0,55.0,73.0,28.0,49.0,51.0,24.0,29.0,47.0,44.0,56.0,66.0,69.0,13.0,7.0,14.0,9.0,6.0
15555,240506,59,CAM,MF,56.0,45.0,36.0,54.0,42.0,66.0,61.0,51.0,44.0,64.0,78.0,67.0,87.0,43.0,90.0,45.0,72.0,58.0,29.0,55.0,27.0,38.0,49.0,62.0,41.0,64.0,30.0,27.0,30.0,10.0,10.0,13.0,11.0,12.0
15556,242298,59,RM,MF,49.0,59.0,51.0,51.0,57.0,63.0,41.0,40.0,28.0,60.0,87.0,86.0,76.0,56.0,79.0,63.0,68.0,57.0,44.0,54.0,39.0,14.0,54.0,42.0,61.0,48.0,33.0,20.0,15.0,6.0,13.0,6.0,14.0,11.0
15557,193658,59,CAM,MF,56.0,59.0,41.0,59.0,52.0,59.0,61.0,64.0,54.0,61.0,64.0,61.0,56.0,52.0,50.0,65.0,41.0,62.0,48.0,63.0,41.0,25.0,55.0,56.0,47.0,44.0,23.0,24.0,16.0,16.0,15.0,14.0,7.0,12.0
15558,229243,59,GK,GK,12.0,13.0,16.0,22.0,14.0,12.0,18.0,16.0,20.0,20.0,36.0,34.0,39.0,51.0,35.0,21.0,57.0,23.0,66.0,15.0,26.0,14.0,12.0,31.0,20.0,30.0,18.0,15.0,14.0,62.0,59.0,57.0,57.0,60.0
15559,242811,59,CB,DF,32.0,33.0,58.0,50.0,34.0,31.0,35.0,28.0,48.0,42.0,63.0,54.0,49.0,53.0,62.0,40.0,69.0,67.0,70.0,42.0,50.0,57.0,30.0,35.0,40.0,48.0,59.0,60.0,58.0,10.0,10.0,13.0,11.0,11.0
15560,226172,59,RM,MF,45.0,60.0,52.0,44.0,34.0,60.0,55.0,67.0,40.0,67.0,74.0,70.0,69.0,55.0,66.0,61.0,80.0,69.0,63.0,55.0,38.0,40.0,58.0,60.0,64.0,68.0,34.0,39.0,45.0,8.0,10.0,11.0,8.0,8.0
15561,242812,59,LM,MF,54.0,52.0,45.0,56.0,40.0,58.0,55.0,38.0,51.0,57.0,72.0,71.0,68.0,50.0,65.0,56.0,55.0,59.0,52.0,50.0,55.0,40.0,58.0,54.0,46.0,53.0,38.0,45.0,44.0,8.0,15.0,13.0,13.0,13.0
15562,224895,59,GK,GK,15.0,18.0,16.0,25.0,19.0,21.0,19.0,17.0,26.0,22.0,43.0,41.0,57.0,57.0,48.0,25.0,68.0,30.0,67.0,13.0,35.0,19.0,20.0,26.0,24.0,43.0,29.0,17.0,12.0,61.0,56.0,55.0,57.0,60.0
15563,235647,59,CDM,MF,40.0,32.0,51.0,61.0,29.0,59.0,40.0,41.0,53.0,62.0,66.0,55.0,67.0,61.0,69.0,50.0,60.0,64.0,65.0,30.0,58.0,54.0,35.0,47.0,43.0,46.0,52.0,58.0,57.0,14.0,9.0,15.0,6.0,8.0
15564,222081,59,CM,MF,63.0,55.0,60.0,63.0,53.0,62.0,54.0,36.0,64.0,64.0,70.0,70.0,63.0,48.0,71.0,52.0,64.0,55.0,55.0,53.0,58.0,50.0,43.0,56.0,41.0,44.0,46.0,52.0,53.0,13.0,12.0,6.0,15.0,7.0
15565,246145,59,LM,MF,53.0,52.0,42.0,60.0,50.0,65.0,47.0,40.0,46.0,62.0,68.0,64.0,62.0,42.0,63.0,56.0,54.0,59.0,47.0,41.0,37.0,26.0,54.0,55.0,51.0,57.0,31.0,41.0,47.0,11.0,9.0,7.0,13.0,11.0
15566,242818,59,GK,GK,14.0,8.0,12.0,16.0,5.0,12.0,13.0,12.0,17.0,18.0,44.0,40.0,39.0,50.0,39.0,23.0,60.0,25.0,45.0,6.0,17.0,9.0,4.0,27.0,11.0,31.0,18.0,12.0,11.0,61.0,58.0,51.0,59.0,62.0
15567,242051,59,LB,DF,55.0,31.0,53.0,53.0,24.0,57.0,30.0,28.0,22.0,55.0,68.0,65.0,59.0,55.0,47.0,28.0,63.0,60.0,62.0,31.0,55.0,59.0,51.0,39.0,42.0,40.0,56.0,60.0,59.0,11.0,10.0,5.0,10.0,9.0
15568,10884,59,CM,MF,51.0,51.0,58.0,67.0,45.0,52.0,55.0,50.0,60.0,58.0,35.0,38.0,34.0,61.0,60.0,67.0,68.0,40.0,74.0,59.0,64.0,56.0,50.0,64.0,67.0,60.0,60.0,46.0,45.0,9.0,13.0,12.0,7.0,10.0
15569,209285,59,RB,DF,50.0,23.0,58.0,48.0,26.0,46.0,30.0,25.0,39.0,50.0,67.0,65.0,50.0,52.0,52.0,52.0,79.0,70.0,76.0,27.0,65.0,57.0,40.0,40.0,43.0,47.0,60.0,60.0,59.0,12.0,15.0,12.0,12.0,10.0
15570,235141,59,GK,GK,14.0,5.0,10.0,20.0,5.0,5.0,12.0,8.0,25.0,15.0,16.0,16.0,36.0,47.0,29.0,25.0,40.0,30.0,60.0,10.0,26.0,8.0,8.0,29.0,15.0,29.0,12.0,13.0,13.0,63.0,60.0,58.0,57.0,56.0
15571,244101,59,CB,DF,32.0,18.0,64.0,49.0,28.0,28.0,30.0,23.0,44.0,34.0,32.0,33.0,32.0,49.0,31.0,35.0,67.0,48.0,82.0,26.0,72.0,54.0,24.0,40.0,37.0,41.0,52.0,59.0,52.0,9.0,11.0,9.0,9.0,12.0
15572,244613,59,CM,MF,51.0,47.0,54.0,67.0,53.0,61.0,55.0,54.0,68.0,64.0,68.0,62.0,62.0,55.0,86.0,62.0,52.0,61.0,33.0,48.0,43.0,31.0,47.0,51.0,52.0,63.0,47.0,46.0,51.0,12.0,11.0,13.0,13.0,8.0
15573,245381,59,CB,DF,40.0,21.0,60.0,48.0,28.0,42.0,27.0,27.0,44.0,40.0,59.0,63.0,48.0,55.0,59.0,52.0,70.0,52.0,69.0,31.0,49.0,57.0,30.0,40.0,44.0,51.0,58.0,61.0,58.0,10.0,12.0,6.0,10.0,7.0
15574,244614,59,CM,MF,49.0,39.0,59.0,68.0,41.0,58.0,43.0,42.0,63.0,59.0,60.0,54.0,60.0,57.0,67.0,52.0,55.0,68.0,55.0,35.0,57.0,48.0,29.0,60.0,50.0,48.0,51.0,56.0,62.0,9.0,14.0,8.0,12.0,6.0
15575,213127,59,RB,DF,52.0,29.0,47.0,50.0,26.0,55.0,30.0,35.0,38.0,53.0,76.0,64.0,78.0,57.0,77.0,24.0,79.0,66.0,66.0,31.0,55.0,54.0,35.0,42.0,37.0,50.0,53.0,63.0,61.0,15.0,10.0,10.0,11.0,6.0
15576,228999,59,LB,DF,59.0,25.0,40.0,36.0,28.0,55.0,34.0,31.0,33.0,46.0,80.0,77.0,58.0,49.0,75.0,29.0,60.0,74.0,58.0,24.0,50.0,55.0,46.0,36.0,40.0,58.0,45.0,60.0,63.0,12.0,13.0,8.0,13.0,15.0
15577,237704,59,GK,GK,14.0,8.0,10.0,16.0,9.0,9.0,11.0,13.0,16.0,15.0,50.0,50.0,30.0,39.0,33.0,25.0,40.0,16.0,57.0,9.0,24.0,6.0,8.0,35.0,12.0,41.0,9.0,10.0,11.0,62.0,57.0,57.0,58.0,64.0
15578,220041,59,RB,DF,49.0,17.0,35.0,46.0,23.0,68.0,51.0,39.0,38.0,66.0,72.0,74.0,63.0,67.0,73.0,40.0,77.0,66.0,68.0,27.0,53.0,55.0,54.0,29.0,36.0,47.0,58.0,56.0,56.0,14.0,16.0,13.0,8.0,7.0
15579,227977,59,ST,FW,38.0,63.0,58.0,43.0,42.0,56.0,40.0,30.0,34.0,54.0,70.0,68.0,63.0,53.0,60.0,56.0,57.0,48.0,68.0,58.0,70.0,19.0,56.0,52.0,62.0,56.0,15.0,13.0,21.0,11.0,11.0,6.0,14.0,11.0
15580,233865,59,RM,MF,55.0,61.0,51.0,55.0,53.0,58.0,58.0,55.0,48.0,56.0,69.0,71.0,73.0,53.0,76.0,60.0,69.0,71.0,59.0,55.0,58.0,18.0,60.0,53.0,61.0,56.0,28.0,24.0,15.0,11.0,7.0,11.0,12.0,10.0
15581,235913,59,RM,MF,47.0,42.0,49.0,62.0,41.0,55.0,46.0,60.0,59.0,61.0,65.0,58.0,61.0,56.0,65.0,62.0,63.0,57.0,51.0,57.0,47.0,49.0,55.0,59.0,51.0,47.0,53.0,53.0,52.0,6.0,13.0,15.0,6.0,13.0
15582,222090,59,CAM,MF,45.0,41.0,39.0,65.0,40.0,58.0,50.0,39.0,55.0,57.0,89.0,84.0,73.0,47.0,72.0,46.0,50.0,61.0,40.0,31.0,49.0,30.0,51.0,59.0,50.0,55.0,46.0,42.0,47.0,12.0,10.0,14.0,7.0,9.0
15583,245898,59,RW,MF,54.0,49.0,44.0,59.0,52.0,61.0,39.0,34.0,34.0,58.0,78.0,82.0,69.0,57.0,72.0,58.0,63.0,65.0,60.0,46.0,34.0,20.0,48.0,56.0,46.0,52.0,22.0,21.0,28.0,13.0,5.0,13.0,12.0,7.0
15584,238731,59,RM,MF,56.0,44.0,42.0,54.0,42.0,61.0,54.0,42.0,42.0,57.0,86.0,84.0,81.0,48.0,71.0,58.0,64.0,70.0,54.0,42.0,38.0,22.0,47.0,48.0,46.0,56.0,20.0,28.0,23.0,14.0,11.0,5.0,7.0,9.0
15585,227726,59,LM,MF,55.0,52.0,49.0,60.0,42.0,55.0,42.0,39.0,57.0,60.0,75.0,70.0,76.0,54.0,65.0,58.0,66.0,54.0,39.0,39.0,55.0,49.0,54.0,58.0,39.0,50.0,29.0,49.0,45.0,15.0,15.0,6.0,11.0,14.0
15586,235662,59,CB,DF,25.0,23.0,62.0,49.0,25.0,31.0,20.0,20.0,46.0,61.0,67.0,60.0,61.0,45.0,63.0,41.0,75.0,61.0,71.0,23.0,52.0,53.0,28.0,30.0,38.0,55.0,55.0,58.0,56.0,13.0,6.0,10.0,9.0,11.0
15587,237966,59,CM,MF,52.0,52.0,48.0,62.0,51.0,60.0,56.0,52.0,63.0,62.0,57.0,59.0,70.0,60.0,68.0,63.0,56.0,54.0,54.0,46.0,47.0,33.0,48.0,62.0,55.0,64.0,45.0,48.0,47.0,11.0,12.0,7.0,9.0,15.0
15588,241551,59,LB,DF,57.0,32.0,47.0,33.0,27.0,59.0,37.0,39.0,33.0,40.0,70.0,71.0,58.0,60.0,77.0,28.0,57.0,58.0,53.0,33.0,54.0,60.0,50.0,38.0,40.0,43.0,54.0,67.0,63.0,13.0,5.0,14.0,7.0,13.0
15589,244367,59,GK,GK,12.0,6.0,10.0,17.0,10.0,9.0,13.0,11.0,19.0,12.0,22.0,28.0,26.0,48.0,40.0,21.0,41.0,26.0,58.0,10.0,26.0,15.0,6.0,35.0,16.0,28.0,13.0,11.0,12.0,63.0,51.0,57.0,58.0,64.0
15590,245391,59,LB,DF,52.0,32.0,53.0,58.0,34.0,59.0,38.0,34.0,54.0,56.0,68.0,60.0,54.0,56.0,66.0,32.0,61.0,64.0,47.0,34.0,59.0,51.0,40.0,41.0,42.0,48.0,58.0,60.0,62.0,8.0,7.0,12.0,5.0,13.0
15591,235664,59,CM,MF,24.0,43.0,33.0,61.0,42.0,57.0,40.0,30.0,59.0,61.0,62.0,59.0,75.0,53.0,63.0,52.0,69.0,72.0,56.0,51.0,65.0,42.0,47.0,67.0,54.0,54.0,30.0,42.0,29.0,5.0,5.0,7.0,6.0,12.0
15592,226193,59,RB,DF,46.0,52.0,46.0,63.0,39.0,64.0,37.0,34.0,59.0,62.0,72.0,62.0,59.0,59.0,76.0,53.0,75.0,69.0,66.0,49.0,63.0,55.0,62.0,67.0,42.0,60.0,63.0,57.0,53.0,9.0,15.0,16.0,9.0,10.0
15593,244113,59,LB,DF,54.0,18.0,53.0,54.0,23.0,53.0,44.0,34.0,48.0,47.0,69.0,68.0,80.0,53.0,83.0,37.0,65.0,63.0,63.0,26.0,78.0,54.0,43.0,39.0,41.0,57.0,59.0,59.0,65.0,10.0,10.0,11.0,12.0,12.0
15594,232850,59,RB,DF,58.0,32.0,51.0,50.0,23.0,40.0,27.0,29.0,52.0,45.0,79.0,76.0,56.0,54.0,46.0,34.0,34.0,74.0,79.0,36.0,40.0,55.0,42.0,32.0,33.0,52.0,53.0,59.0,54.0,9.0,14.0,6.0,14.0,14.0
15595,235155,59,GK,GK,11.0,9.0,13.0,26.0,9.0,12.0,13.0,12.0,24.0,18.0,27.0,22.0,29.0,48.0,38.0,17.0,43.0,25.0,63.0,9.0,27.0,10.0,5.0,25.0,16.0,47.0,9.0,12.0,13.0,63.0,57.0,50.0,58.0,63.0
15596,244883,59,ST,FW,39.0,60.0,55.0,48.0,49.0,56.0,47.0,39.0,37.0,54.0,84.0,86.0,65.0,52.0,73.0,56.0,58.0,58.0,49.0,58.0,38.0,15.0,54.0,52.0,50.0,53.0,16.0,18.0,17.0,15.0,14.0,12.0,6.0,9.0
15597,182419,59,LDM,MF,45.0,54.0,56.0,60.0,37.0,32.0,52.0,52.0,55.0,59.0,60.0,55.0,62.0,55.0,55.0,61.0,57.0,65.0,63.0,50.0,56.0,57.0,54.0,55.0,30.0,55.0,64.0,58.0,48.0,11.0,11.0,13.0,7.0,13.0
15598,244372,59,LM,MF,57.0,49.0,37.0,56.0,52.0,68.0,57.0,46.0,52.0,62.0,67.0,67.0,68.0,48.0,64.0,42.0,37.0,47.0,46.0,43.0,38.0,21.0,50.0,53.0,38.0,55.0,20.0,28.0,21.0,5.0,8.0,7.0,5.0,14.0
15599,221589,59,RW,MF,58.0,59.0,36.0,48.0,42.0,60.0,57.0,51.0,46.0,60.0,81.0,84.0,73.0,45.0,64.0,59.0,43.0,57.0,58.0,38.0,36.0,19.0,57.0,51.0,49.0,54.0,15.0,21.0,22.0,14.0,9.0,15.0,11.0,8.0
15600,236950,59,CM,MF,49.0,39.0,59.0,67.0,45.0,49.0,39.0,39.0,59.0,66.0,61.0,54.0,62.0,63.0,70.0,49.0,55.0,44.0,70.0,49.0,56.0,54.0,49.0,62.0,39.0,62.0,40.0,49.0,49.0,7.0,11.0,6.0,9.0,9.0
15601,240534,59,CM,MF,57.0,30.0,51.0,62.0,39.0,57.0,30.0,30.0,60.0,60.0,66.0,49.0,55.0,52.0,62.0,65.0,66.0,56.0,66.0,58.0,54.0,57.0,56.0,59.0,32.0,58.0,60.0,55.0,54.0,11.0,15.0,8.0,12.0,10.0
15602,243350,59,LB,DF,55.0,46.0,25.0,61.0,47.0,67.0,61.0,31.0,39.0,62.0,79.0,67.0,89.0,62.0,93.0,36.0,60.0,65.0,29.0,51.0,65.0,59.0,42.0,63.0,40.0,51.0,53.0,55.0,51.0,11.0,15.0,10.0,12.0,10.0
15603,245145,59,RB,DF,52.0,39.0,54.0,43.0,29.0,63.0,35.0,37.0,31.0,51.0,69.0,62.0,66.0,53.0,63.0,33.0,58.0,58.0,62.0,35.0,60.0,59.0,45.0,46.0,44.0,50.0,62.0,64.0,62.0,9.0,12.0,13.0,11.0,6.0
15604,238490,59,CAM,MF,43.0,53.0,40.0,59.0,39.0,62.0,53.0,43.0,51.0,64.0,76.0,68.0,78.0,48.0,80.0,54.0,45.0,44.0,41.0,42.0,33.0,22.0,52.0,55.0,39.0,49.0,34.0,34.0,22.0,11.0,15.0,10.0,6.0,13.0
15605,234139,59,CM,MF,65.0,48.0,36.0,62.0,51.0,67.0,51.0,53.0,61.0,66.0,71.0,71.0,69.0,51.0,80.0,52.0,56.0,60.0,55.0,49.0,63.0,40.0,42.0,62.0,48.0,53.0,42.0,57.0,50.0,11.0,12.0,8.0,11.0,13.0
15606,225436,59,ST,FW,40.0,62.0,44.0,53.0,54.0,52.0,48.0,40.0,50.0,58.0,75.0,65.0,57.0,58.0,70.0,61.0,57.0,62.0,69.0,55.0,61.0,32.0,59.0,48.0,44.0,54.0,30.0,41.0,36.0,15.0,11.0,14.0,15.0,11.0
15607,238236,59,RM,MF,53.0,56.0,51.0,55.0,43.0,63.0,47.0,33.0,49.0,62.0,66.0,71.0,68.0,52.0,77.0,52.0,66.0,61.0,50.0,46.0,53.0,45.0,51.0,52.0,52.0,48.0,32.0,47.0,52.0,7.0,14.0,5.0,6.0,11.0
15608,240028,59,LM,MF,47.0,55.0,47.0,53.0,44.0,60.0,42.0,42.0,51.0,57.0,84.0,77.0,75.0,54.0,81.0,50.0,51.0,50.0,57.0,51.0,51.0,16.0,58.0,47.0,53.0,49.0,54.0,29.0,29.0,13.0,13.0,11.0,9.0,12.0
15609,241564,59,RW,MF,60.0,56.0,40.0,59.0,37.0,65.0,45.0,37.0,58.0,62.0,69.0,68.0,67.0,39.0,80.0,68.0,46.0,47.0,36.0,62.0,31.0,16.0,48.0,50.0,65.0,42.0,35.0,23.0,28.0,14.0,14.0,9.0,11.0,14.0
15610,237981,59,CDM,MF,39.0,26.0,43.0,54.0,34.0,53.0,36.0,34.0,47.0,57.0,65.0,67.0,66.0,61.0,69.0,42.0,59.0,86.0,53.0,37.0,72.0,66.0,36.0,47.0,40.0,60.0,55.0,55.0,53.0,6.0,6.0,14.0,13.0,7.0
15611,169631,59,LB,DF,62.0,51.0,47.0,55.0,51.0,62.0,57.0,59.0,52.0,56.0,69.0,71.0,70.0,43.0,63.0,58.0,66.0,70.0,62.0,54.0,59.0,36.0,53.0,53.0,61.0,51.0,53.0,34.0,30.0,14.0,10.0,8.0,6.0,6.0
15612,188831,59,LB,DF,57.0,24.0,49.0,51.0,34.0,47.0,73.0,70.0,39.0,48.0,66.0,63.0,63.0,56.0,57.0,58.0,76.0,75.0,66.0,38.0,60.0,61.0,44.0,44.0,57.0,58.0,54.0,57.0,54.0,12.0,15.0,10.0,13.0,8.0
15613,203424,59,CM,MF,37.0,63.0,63.0,61.0,44.0,53.0,39.0,33.0,55.0,54.0,64.0,63.0,77.0,61.0,73.0,59.0,74.0,92.0,72.0,49.0,66.0,54.0,63.0,53.0,64.0,55.0,55.0,49.0,52.0,11.0,13.0,14.0,7.0,10.0
15614,227744,59,LB,DF,53.0,27.0,62.0,56.0,23.0,48.0,30.0,31.0,49.0,51.0,67.0,68.0,72.0,53.0,77.0,22.0,79.0,65.0,60.0,27.0,59.0,59.0,44.0,38.0,32.0,43.0,63.0,53.0,52.0,10.0,10.0,14.0,9.0,13.0
